name,english_cname,file_name,genus,species,label
XC79576,Bell's Vireo,XC79576.mp3,Vireo,bellii,Vireo bellii
XC106459,Bell's Vireo,XC106459.mp3,Vireo,bellii,Vireo bellii
XC288446,Bell's Vireo,XC288446.mp3,Vireo,bellii,Vireo bellii
XC270215,Bell's Vireo,XC270215.mp3,Vireo,bellii,Vireo bellii
XC288447,Bell's Vireo,XC288447.mp3,Vireo,bellii,Vireo bellii
XC132023,Bell's Vireo,XC132023.mp3,Vireo,bellii,Vireo bellii
XC106457,Bell's Vireo,XC106457.mp3,Vireo,bellii,Vireo bellii
XC188498,Bell's Vireo,XC188498.mp3,Vireo,bellii,Vireo bellii
XC233134,Bell's Vireo,XC233134.mp3,Vireo,bellii,Vireo bellii
XC321207,Bell's Vireo,XC321207.mp3,Vireo,bellii,Vireo bellii
XC188502,Bell's Vireo,XC188502.mp3,Vireo,bellii,Vireo bellii
XC312742,Bell's Vireo,XC312742.mp3,Vireo,bellii,Vireo bellii
XC177883,Bell's Vireo,XC177883.mp3,Vireo,bellii,Vireo bellii
XC289162,Bell's Vireo,XC289162.mp3,Vireo,bellii,Vireo bellii
XC288169,Bell's Vireo,XC288169.mp3,Vireo,bellii,Vireo bellii
XC320950,Bell's Vireo,XC320950.mp3,Vireo,bellii,Vireo bellii
XC134888,Bell's Vireo,XC134888.mp3,Vireo,bellii,Vireo bellii
XC188496,Bell's Vireo,XC188496.mp3,Vireo,bellii,Vireo bellii
XC416132,Bell's Vireo,XC416132.mp3,Vireo,bellii,Vireo bellii
XC408098,Bell's Vireo,XC408098.mp3,Vireo,bellii,Vireo bellii
XC407681,Bewick's Wren,XC407681.mp3,Thryomanes,bewickii,Thryomanes bewickii
XC407684,Bewick's Wren,XC407684.mp3,Thryomanes,bewickii,Thryomanes bewickii
XC110651,Bewick's Wren,XC110651.mp3,Thryomanes,bewickii,Thryomanes bewickii
XC412862,Bewick's Wren,XC412862.mp3,Thryomanes,bewickii,Thryomanes bewickii
XC210782,Bewick's Wren,XC210782.mp3,Thryomanes,bewickii,Thryomanes bewickii
XC289021,Bewick's Wren,XC289021.mp3,Thryomanes,bewickii,Thryomanes bewickii
XC110652,Bewick's Wren,XC110652.mp3,Thryomanes,bewickii,Thryomanes bewickii
XC217823,Bewick's Wren,XC217823.mp3,Thryomanes,bewickii,Thryomanes bewickii
XC109632,Bewick's Wren,XC109632.mp3,Thryomanes,bewickii,Thryomanes bewickii
XC305608,Bewick's Wren,XC305608.mp3,Thryomanes,bewickii,Thryomanes bewickii
XC208130,Bewick's Wren,XC208130.mp3,Thryomanes,bewickii,Thryomanes bewickii
XC325268,Bewick's Wren,XC325268.mp3,Thryomanes,bewickii,Thryomanes bewickii
XC375914,Bewick's Wren,XC375914.mp3,Thryomanes,bewickii,Thryomanes bewickii
XC289165,Bewick's Wren,XC289165.mp3,Thryomanes,bewickii,Thryomanes bewickii
XC307236,Bewick's Wren,XC307236.mp3,Thryomanes,bewickii,Thryomanes bewickii
XC306324,Bewick's Wren,XC306324.mp3,Thryomanes,bewickii,Thryomanes bewickii
XC360348,Bewick's Wren,XC360348.mp3,Thryomanes,bewickii,Thryomanes bewickii
XC435718,Bewick's Wren,XC435718.mp3,Thryomanes,bewickii,Thryomanes bewickii
XC313895,Bewick's Wren,XC313895.mp3,Thryomanes,bewickii,Thryomanes bewickii
XC306129,Bewick's Wren,XC306129.mp3,Thryomanes,bewickii,Thryomanes bewickii
XC122643,Bewick's Wren,XC122643.mp3,Thryomanes,bewickii,Thryomanes bewickii
XC112498,Bewick's Wren,XC112498.mp3,Thryomanes,bewickii,Thryomanes bewickii
XC319939,Bewick's Wren,XC319939.mp3,Thryomanes,bewickii,Thryomanes bewickii
XC109856,Bewick's Wren,XC109856.mp3,Thryomanes,bewickii,Thryomanes bewickii
XC389536,Bewick's Wren,XC389536.mp3,Thryomanes,bewickii,Thryomanes bewickii
XC294191,Bewick's Wren,XC294191.mp3,Thryomanes,bewickii,Thryomanes bewickii
XC309472,Bewick's Wren,XC309472.mp3,Thryomanes,bewickii,Thryomanes bewickii
XC313900,Bewick's Wren,XC313900.mp3,Thryomanes,bewickii,Thryomanes bewickii
XC395753,Bewick's Wren,XC395753.mp3,Thryomanes,bewickii,Thryomanes bewickii
XC408453,Bewick's Wren,XC408453.mp3,Thryomanes,bewickii,Thryomanes bewickii
XC297441,Black Phoebe,XC297441.mp3,Sayornis,nigricans,Sayornis nigricans
XC339897,Black Phoebe,XC339897.mp3,Sayornis,nigricans,Sayornis nigricans
XC318152,Black Phoebe,XC318152.mp3,Sayornis,nigricans,Sayornis nigricans
XC192053,Black Phoebe,XC192053.mp3,Sayornis,nigricans,Sayornis nigricans
XC486566,Black Phoebe,XC486566.mp3,Sayornis,nigricans,Sayornis nigricans
XC353665,Black Phoebe,XC353665.mp3,Sayornis,nigricans,Sayornis nigricans
XC110655,Black Phoebe,XC110655.mp3,Sayornis,nigricans,Sayornis nigricans
XC277800,Black Phoebe,XC277800.mp3,Sayornis,nigricans,Sayornis nigricans
XC351292,Black Phoebe,XC351292.mp3,Sayornis,nigricans,Sayornis nigricans
XC353668,Black Phoebe,XC353668.mp3,Sayornis,nigricans,Sayornis nigricans
XC138140,Black Phoebe,XC138140.mp3,Sayornis,nigricans,Sayornis nigricans
XC451252,Black Phoebe,XC451252.mp3,Sayornis,nigricans,Sayornis nigricans
XC213220,Black Phoebe,XC213220.mp3,Sayornis,nigricans,Sayornis nigricans
XC339896,Black Phoebe,XC339896.mp3,Sayornis,nigricans,Sayornis nigricans
XC129649,Black Phoebe,XC129649.mp3,Sayornis,nigricans,Sayornis nigricans
XC412934,Black Phoebe,XC412934.mp3,Sayornis,nigricans,Sayornis nigricans
XC351289,Black Phoebe,XC351289.mp3,Sayornis,nigricans,Sayornis nigricans
XC192011,Black Phoebe,XC192011.mp3,Sayornis,nigricans,Sayornis nigricans
XC413435,Black Phoebe,XC413435.mp3,Sayornis,nigricans,Sayornis nigricans
XC229316,Black Phoebe,XC229316.mp3,Sayornis,nigricans,Sayornis nigricans
XC198768,Black Phoebe,XC198768.mp3,Sayornis,nigricans,Sayornis nigricans
XC192054,Black Phoebe,XC192054.mp3,Sayornis,nigricans,Sayornis nigricans
XC363445,Black Phoebe,XC363445.mp3,Sayornis,nigricans,Sayornis nigricans
XC444721,Black Phoebe,XC444721.mp3,Sayornis,nigricans,Sayornis nigricans
XC351287,Black Phoebe,XC351287.mp3,Sayornis,nigricans,Sayornis nigricans
XC357961,Black Phoebe,XC357961.mp3,Sayornis,nigricans,Sayornis nigricans
XC357024,Black Phoebe,XC357024.mp3,Sayornis,nigricans,Sayornis nigricans
XC192057,Black Phoebe,XC192057.mp3,Sayornis,nigricans,Sayornis nigricans
XC390105,Black Phoebe,XC390105.mp3,Sayornis,nigricans,Sayornis nigricans
XC229315,Black Phoebe,XC229315.mp3,Sayornis,nigricans,Sayornis nigricans
XC418267,Black-chinned Sparrow,XC418267.mp3,Spizella,atrogularis,Spizella atrogularis
XC321498,Black-chinned Sparrow,XC321498.mp3,Spizella,atrogularis,Spizella atrogularis
XC314118,Black-chinned Sparrow,XC314118.mp3,Spizella,atrogularis,Spizella atrogularis
XC153421,Black-chinned Sparrow,XC153421.mp3,Spizella,atrogularis,Spizella atrogularis
XC252986,Black-chinned Sparrow,XC252986.mp3,Spizella,atrogularis,Spizella atrogularis
XC368284,Black-chinned Sparrow,XC368284.mp3,Spizella,atrogularis,Spizella atrogularis
XC297484,Black-chinned Sparrow,XC297484.mp3,Spizella,atrogularis,Spizella atrogularis
XC246100,Black-chinned Sparrow,XC246100.mp3,Spizella,atrogularis,Spizella atrogularis
XC247517,Black-chinned Sparrow,XC247517.mp3,Spizella,atrogularis,Spizella atrogularis
XC297486,Black-chinned Sparrow,XC297486.mp3,Spizella,atrogularis,Spizella atrogularis
XC297485,Black-chinned Sparrow,XC297485.mp3,Spizella,atrogularis,Spizella atrogularis
XC181407,Black-chinned Sparrow,XC181407.mp3,Spizella,atrogularis,Spizella atrogularis
XC103419,Black-chinned Sparrow,XC103419.mp3,Spizella,atrogularis,Spizella atrogularis
XC418264,Black-chinned Sparrow,XC418264.mp3,Spizella,atrogularis,Spizella atrogularis
XC475295,Black-chinned Sparrow,XC475295.mp3,Spizella,atrogularis,Spizella atrogularis
XC366792,Black-chinned Sparrow,XC366792.mp3,Spizella,atrogularis,Spizella atrogularis
XC408008,Black-chinned Sparrow,XC408008.mp3,Spizella,atrogularis,Spizella atrogularis
XC428177,Black-chinned Sparrow,XC428177.mp3,Spizella,atrogularis,Spizella atrogularis
XC125083,Black-chinned Sparrow,XC125083.mp3,Spizella,atrogularis,Spizella atrogularis
XC125726,Black-chinned Sparrow,XC125726.mp3,Spizella,atrogularis,Spizella atrogularis
XC5803,Black-chinned Sparrow,XC5803.mp3,Spizella,atrogularis,Spizella atrogularis
XC135973,Black-chinned Sparrow,XC135973.mp3,Spizella,atrogularis,Spizella atrogularis
XC125085,Black-chinned Sparrow,XC125085.mp3,Spizella,atrogularis,Spizella atrogularis
XC153419,Black-chinned Sparrow,XC153419.mp3,Spizella,atrogularis,Spizella atrogularis
XC428178,Black-chinned Sparrow,XC428178.mp3,Spizella,atrogularis,Spizella atrogularis
XC232943,Black-chinned Sparrow,XC232943.mp3,Spizella,atrogularis,Spizella atrogularis
XC125082,Black-chinned Sparrow,XC125082.mp3,Spizella,atrogularis,Spizella atrogularis
XC418279,Black-chinned Sparrow,XC418279.mp3,Spizella,atrogularis,Spizella atrogularis
XC125087,Black-chinned Sparrow,XC125087.mp3,Spizella,atrogularis,Spizella atrogularis
XC153420,Black-chinned Sparrow,XC153420.mp3,Spizella,atrogularis,Spizella atrogularis
XC278094,Black-headed Grosbeak,XC278094.mp3,Pheucticus,melanocephalus,Pheucticus melanocephalus
XC146082,Black-headed Grosbeak,XC146082.mp3,Pheucticus,melanocephalus,Pheucticus melanocephalus
XC477831,Black-headed Grosbeak,XC477831.mp3,Pheucticus,melanocephalus,Pheucticus melanocephalus
XC278099,Black-headed Grosbeak,XC278099.mp3,Pheucticus,melanocephalus,Pheucticus melanocephalus
XC324996,Black-headed Grosbeak,XC324996.mp3,Pheucticus,melanocephalus,Pheucticus melanocephalus
XC187319,Black-headed Grosbeak,XC187319.mp3,Pheucticus,melanocephalus,Pheucticus melanocephalus
XC181417,Black-headed Grosbeak,XC181417.mp3,Pheucticus,melanocephalus,Pheucticus melanocephalus
XC325266,Black-headed Grosbeak,XC325266.mp3,Pheucticus,melanocephalus,Pheucticus melanocephalus
XC146083,Black-headed Grosbeak,XC146083.mp3,Pheucticus,melanocephalus,Pheucticus melanocephalus
XC283398,Black-headed Grosbeak,XC283398.mp3,Pheucticus,melanocephalus,Pheucticus melanocephalus
XC481130,Black-headed Grosbeak,XC481130.mp3,Pheucticus,melanocephalus,Pheucticus melanocephalus
XC236807,Black-headed Grosbeak,XC236807.mp3,Pheucticus,melanocephalus,Pheucticus melanocephalus
XC382745,Black-headed Grosbeak,XC382745.mp3,Pheucticus,melanocephalus,Pheucticus melanocephalus
XC256761,Black-headed Grosbeak,XC256761.mp3,Pheucticus,melanocephalus,Pheucticus melanocephalus
XC217942,Black-headed Grosbeak,XC217942.mp3,Pheucticus,melanocephalus,Pheucticus melanocephalus
XC365937,Black-headed Grosbeak,XC365937.mp3,Pheucticus,melanocephalus,Pheucticus melanocephalus
XC61801,Black-headed Grosbeak,XC61801.mp3,Pheucticus,melanocephalus,Pheucticus melanocephalus
XC79767,Black-headed Grosbeak,XC79767.mp3,Pheucticus,melanocephalus,Pheucticus melanocephalus
XC217940,Black-headed Grosbeak,XC217940.mp3,Pheucticus,melanocephalus,Pheucticus melanocephalus
XC187302,Black-headed Grosbeak,XC187302.mp3,Pheucticus,melanocephalus,Pheucticus melanocephalus
XC136021,Black-headed Grosbeak,XC136021.mp3,Pheucticus,melanocephalus,Pheucticus melanocephalus
XC181395,Black-headed Grosbeak,XC181395.mp3,Pheucticus,melanocephalus,Pheucticus melanocephalus
XC477828,Black-headed Grosbeak,XC477828.mp3,Pheucticus,melanocephalus,Pheucticus melanocephalus
XC175364,Black-headed Grosbeak,XC175364.mp3,Pheucticus,melanocephalus,Pheucticus melanocephalus
XC217936,Black-headed Grosbeak,XC217936.mp3,Pheucticus,melanocephalus,Pheucticus melanocephalus
XC176993,Black-headed Grosbeak,XC176993.mp3,Pheucticus,melanocephalus,Pheucticus melanocephalus
XC368283,Black-headed Grosbeak,XC368283.mp3,Pheucticus,melanocephalus,Pheucticus melanocephalus
XC369981,Black-headed Grosbeak,XC369981.mp3,Pheucticus,melanocephalus,Pheucticus melanocephalus
XC253929,Black-headed Grosbeak,XC253929.mp3,Pheucticus,melanocephalus,Pheucticus melanocephalus
XC128905,Black-headed Grosbeak,XC128905.mp3,Pheucticus,melanocephalus,Pheucticus melanocephalus
XC361929,Black-tailed Gnatcatcher,XC361929.mp3,Polioptila,melanura,Polioptila melanura
XC71910,Black-tailed Gnatcatcher,XC71910.mp3,Polioptila,melanura,Polioptila melanura
XC475184,Black-tailed Gnatcatcher,XC475184.mp3,Polioptila,melanura,Polioptila melanura
XC94422,Black-tailed Gnatcatcher,XC94422.mp3,Polioptila,melanura,Polioptila melanura
XC72928,Black-tailed Gnatcatcher,XC72928.mp3,Polioptila,melanura,Polioptila melanura
XC254486,Black-tailed Gnatcatcher,XC254486.mp3,Polioptila,melanura,Polioptila melanura
XC228511,Black-tailed Gnatcatcher,XC228511.mp3,Polioptila,melanura,Polioptila melanura
XC228505,Black-tailed Gnatcatcher,XC228505.mp3,Polioptila,melanura,Polioptila melanura
XC416136,Black-tailed Gnatcatcher,XC416136.mp3,Polioptila,melanura,Polioptila melanura
XC406978,Black-tailed Gnatcatcher,XC406978.mp3,Polioptila,melanura,Polioptila melanura
XC138144,Black-tailed Gnatcatcher,XC138144.mp3,Polioptila,melanura,Polioptila melanura
XC17806,Black-tailed Gnatcatcher,XC17806.mp3,Polioptila,melanura,Polioptila melanura
XC455609,Black-tailed Gnatcatcher,XC455609.mp3,Polioptila,melanura,Polioptila melanura
XC305465,Black-tailed Gnatcatcher,XC305465.mp3,Polioptila,melanura,Polioptila melanura
XC167654,Black-tailed Gnatcatcher,XC167654.mp3,Polioptila,melanura,Polioptila melanura
XC361944,Black-tailed Gnatcatcher,XC361944.mp3,Polioptila,melanura,Polioptila melanura
XC305466,Black-tailed Gnatcatcher,XC305466.mp3,Polioptila,melanura,Polioptila melanura
XC408555,Black-tailed Gnatcatcher,XC408555.mp3,Polioptila,melanura,Polioptila melanura
XC74059,Black-tailed Gnatcatcher,XC74059.mp3,Polioptila,melanura,Polioptila melanura
XC119771,Black-tailed Gnatcatcher,XC119771.mp3,Polioptila,melanura,Polioptila melanura
XC305468,Black-tailed Gnatcatcher,XC305468.mp3,Polioptila,melanura,Polioptila melanura
XC138143,Black-tailed Gnatcatcher,XC138143.mp3,Polioptila,melanura,Polioptila melanura
XC228504,Black-tailed Gnatcatcher,XC228504.mp3,Polioptila,melanura,Polioptila melanura
XC71907,Black-tailed Gnatcatcher,XC71907.mp3,Polioptila,melanura,Polioptila melanura
XC358907,Black-tailed Gnatcatcher,XC358907.mp3,Polioptila,melanura,Polioptila melanura
XC452520,Black-tailed Gnatcatcher,XC452520.mp3,Polioptila,melanura,Polioptila melanura
XC121437,Black-tailed Gnatcatcher,XC121437.mp3,Polioptila,melanura,Polioptila melanura
XC302530,Black-tailed Gnatcatcher,XC302530.mp3,Polioptila,melanura,Polioptila melanura
XC408556,Black-tailed Gnatcatcher,XC408556.mp3,Polioptila,melanura,Polioptila melanura
XC314498,Black-tailed Gnatcatcher,XC314498.mp3,Polioptila,melanura,Polioptila melanura
XC255295,Blue-grey Gnatcatcher,XC255295.mp3,Polioptila,caerulea,Polioptila caerulea
XC110654,Blue-grey Gnatcatcher,XC110654.mp3,Polioptila,caerulea,Polioptila caerulea
XC412929,Blue-grey Gnatcatcher,XC412929.mp3,Polioptila,caerulea,Polioptila caerulea
XC267310,Blue-grey Gnatcatcher,XC267310.mp3,Polioptila,caerulea,Polioptila caerulea
XC255294,Blue-grey Gnatcatcher,XC255294.mp3,Polioptila,caerulea,Polioptila caerulea
XC375918,Blue-grey Gnatcatcher,XC375918.mp3,Polioptila,caerulea,Polioptila caerulea
XC228494,Blue-grey Gnatcatcher,XC228494.mp3,Polioptila,caerulea,Polioptila caerulea
XC368297,Blue-grey Gnatcatcher,XC368297.mp3,Polioptila,caerulea,Polioptila caerulea
XC315780,Blue-grey Gnatcatcher,XC315780.mp3,Polioptila,caerulea,Polioptila caerulea
XC375919,Blue-grey Gnatcatcher,XC375919.mp3,Polioptila,caerulea,Polioptila caerulea
XC181408,Blue-grey Gnatcatcher,XC181408.mp3,Polioptila,caerulea,Polioptila caerulea
XC351779,Blue-grey Gnatcatcher,XC351779.mp3,Polioptila,caerulea,Polioptila caerulea
XC263484,Blue-grey Gnatcatcher,XC263484.mp3,Polioptila,caerulea,Polioptila caerulea
XC263483,Blue-grey Gnatcatcher,XC263483.mp3,Polioptila,caerulea,Polioptila caerulea
XC417910,Blue-grey Gnatcatcher,XC417910.mp3,Polioptila,caerulea,Polioptila caerulea
XC263485,Blue-grey Gnatcatcher,XC263485.mp3,Polioptila,caerulea,Polioptila caerulea
XC351746,Blue-grey Gnatcatcher,XC351746.mp3,Polioptila,caerulea,Polioptila caerulea
XC255631,Blue-grey Gnatcatcher,XC255631.mp3,Polioptila,caerulea,Polioptila caerulea
XC351748,Blue-grey Gnatcatcher,XC351748.mp3,Polioptila,caerulea,Polioptila caerulea
XC412930,Blue-grey Gnatcatcher,XC412930.mp3,Polioptila,caerulea,Polioptila caerulea
XC309933,Blue-grey Gnatcatcher,XC309933.mp3,Polioptila,caerulea,Polioptila caerulea
XC314950,Blue-grey Gnatcatcher,XC314950.mp3,Polioptila,caerulea,Polioptila caerulea
XC140037,Blue-grey Gnatcatcher,XC140037.mp3,Polioptila,caerulea,Polioptila caerulea
XC181412,Blue-grey Gnatcatcher,XC181412.mp3,Polioptila,caerulea,Polioptila caerulea
XC253921,Blue-grey Gnatcatcher,XC253921.mp3,Polioptila,caerulea,Polioptila caerulea
XC323186,Blue-grey Gnatcatcher,XC323186.mp3,Polioptila,caerulea,Polioptila caerulea
XC351742,Blue-grey Gnatcatcher,XC351742.mp3,Polioptila,caerulea,Polioptila caerulea
XC475249,Blue-grey Gnatcatcher,XC475249.mp3,Polioptila,caerulea,Polioptila caerulea
XC414011,Blue-grey Gnatcatcher,XC414011.mp3,Polioptila,caerulea,Polioptila caerulea
XC325273,Blue-grey Gnatcatcher,XC325273.mp3,Polioptila,caerulea,Polioptila caerulea
XC61613,Brewer's Sparrow,XC61613.mp3,Spizella,breweri,Spizella breweri
XC325013,Brewer's Sparrow,XC325013.mp3,Spizella,breweri,Spizella breweri
XC180269,Brewer's Sparrow,XC180269.mp3,Spizella,breweri,Spizella breweri
XC125168,Brewer's Sparrow,XC125168.mp3,Spizella,breweri,Spizella breweri
XC367886,Brewer's Sparrow,XC367886.mp3,Spizella,breweri,Spizella breweri
XC147290,Brewer's Sparrow,XC147290.mp3,Spizella,breweri,Spizella breweri
XC444622,Brewer's Sparrow,XC444622.mp3,Spizella,breweri,Spizella breweri
XC482276,Brewer's Sparrow,XC482276.mp3,Spizella,breweri,Spizella breweri
XC133996,Brewer's Sparrow,XC133996.mp3,Spizella,breweri,Spizella breweri
XC105153,Brewer's Sparrow,XC105153.mp3,Spizella,breweri,Spizella breweri
XC256573,Brewer's Sparrow,XC256573.mp3,Spizella,breweri,Spizella breweri
XC418586,Brewer's Sparrow,XC418586.mp3,Spizella,breweri,Spizella breweri
XC65372,Brewer's Sparrow,XC65372.mp3,Spizella,breweri,Spizella breweri
XC113808,Brewer's Sparrow,XC113808.mp3,Spizella,breweri,Spizella breweri
XC376790,Brewer's Sparrow,XC376790.mp3,Spizella,breweri,Spizella breweri
XC469889,Brewer's Sparrow,XC469889.mp3,Spizella,breweri,Spizella breweri
XC462031,Brewer's Sparrow,XC462031.mp3,Spizella,breweri,Spizella breweri
XC481988,Brewer's Sparrow,XC481988.mp3,Spizella,breweri,Spizella breweri
XC125169,Brewer's Sparrow,XC125169.mp3,Spizella,breweri,Spizella breweri
XC149225,Brewer's Sparrow,XC149225.mp3,Spizella,breweri,Spizella breweri
XC469888,Brewer's Sparrow,XC469888.mp3,Spizella,breweri,Spizella breweri
XC65410,Brewer's Sparrow,XC65410.mp3,Spizella,breweri,Spizella breweri
XC125096,Brewer's Sparrow,XC125096.mp3,Spizella,breweri,Spizella breweri
XC482267,Brewer's Sparrow,XC482267.mp3,Spizella,breweri,Spizella breweri
XC474104,Brewer's Sparrow,XC474104.mp3,Spizella,breweri,Spizella breweri
XC125178,Brewer's Sparrow,XC125178.mp3,Spizella,breweri,Spizella breweri
XC377799,Brewer's Sparrow,XC377799.mp3,Spizella,breweri,Spizella breweri
XC138085,Brewer's Sparrow,XC138085.mp3,Spizella,breweri,Spizella breweri
XC105152,Brewer's Sparrow,XC105152.mp3,Spizella,breweri,Spizella breweri
XC125727,Brewer's Sparrow,XC125727.mp3,Spizella,breweri,Spizella breweri
XC17808,California Gnatcatcher,XC17808.mp3,Polioptila,californica,Polioptila californica
XC161028,California Gnatcatcher,XC161028.mp3,Polioptila,californica,Polioptila californica
XC147297,California Gnatcatcher,XC147297.mp3,Polioptila,californica,Polioptila californica
XC413037,California Gnatcatcher,XC413037.mp3,Polioptila,californica,Polioptila californica
XC305640,California Gnatcatcher,XC305640.mp3,Polioptila,californica,Polioptila californica
XC161000,California Gnatcatcher,XC161000.mp3,Polioptila,californica,Polioptila californica
XC161027,California Gnatcatcher,XC161027.mp3,Polioptila,californica,Polioptila californica
XC147294,California Gnatcatcher,XC147294.mp3,Polioptila,californica,Polioptila californica
XC482877,California Gnatcatcher,XC482877.mp3,Polioptila,californica,Polioptila californica
XC161026,California Gnatcatcher,XC161026.mp3,Polioptila,californica,Polioptila californica
XC29366,California Gnatcatcher,XC29366.mp3,Polioptila,californica,Polioptila californica
XC174583,California Gnatcatcher,XC174583.mp3,Polioptila,californica,Polioptila californica
XC448794,California Gnatcatcher,XC448794.mp3,Polioptila,californica,Polioptila californica
XC351784,California Gnatcatcher,XC351784.mp3,Polioptila,californica,Polioptila californica
XC448795,California Gnatcatcher,XC448795.mp3,Polioptila,californica,Polioptila californica
XC187187,California Gnatcatcher,XC187187.mp3,Polioptila,californica,Polioptila californica
XC402941,California Gnatcatcher,XC402941.mp3,Polioptila,californica,Polioptila californica
XC203740,California Gnatcatcher,XC203740.mp3,Polioptila,californica,Polioptila californica
XC147298,California Gnatcatcher,XC147298.mp3,Polioptila,californica,Polioptila californica
XC400988,California Gnatcatcher,XC400988.mp3,Polioptila,californica,Polioptila californica
